relative_path,bytes,v10_sha256,v14_sha256,match
tw66gw02/Drivers/CMSIS/Include/core_cm0plus.h,49381,9fd6ebad79f26eeb25f5cba28fd87bedc9e13213cd44269b049cf1f379d5ab36,9fd6ebad79f26eeb25f5cba28fd87bedc9e13213cd44269b049cf1f379d5ab36,True
tw66gw02/Drivers/CMSIS/Include/core_cm1.h,42480,1ca25034076f4952af4d235f2c4302bdc81d123cf55bc329d2fa964d9bc0ece1,1ca25034076f4952af4d235f2c4302bdc81d123cf55bc329d2fa964d9bc0ece1,True
tw66gw02/Drivers/CMSIS/Include/core_cm23.h,102635,492e9eebccc634173a92826966c40c98061878daae73c67597e370a8def685f5,492e9eebccc634173a92826966c40c98061878daae73c67597e370a8def685f5,True
tw66gw02/Drivers/CMSIS/Include/core_cm3.h,109913,655bb08e9474438dec8b1874ea6c63749dc2787b85f06a0987c4870bcb580f21,655bb08e9474438dec8b1874ea6c63749dc2787b85f06a0987c4870bcb580f21,True
tw66gw02/Drivers/CMSIS/Include/core_cm33.h,172598,f4b8df5e3327f38497b1893c4b6d75ef9758a5443423f19b45f1ffe1f51ecffe,f4b8df5e3327f38497b1893c4b6d75ef9758a5443423f19b45f1ffe1f51ecffe,True
tw66gw02/Drivers/CMSIS/Include/core_cm4.h,121478,53712d8aefacaebf3faa2370be8c7c6065328a974242f9e315ffc86b3ee852c5,53712d8aefacaebf3faa2370be8c7c6065328a974242f9e315ffc86b3ee852c5,True
tw66gw02/Drivers/CMSIS/Include/core_cm7.h,145917,4e67355b28417febaa955120abd51fcdcf4d581c5e1522ece1e673c38cd17728,4e67355b28417febaa955120abd51fcdcf4d581c5e1522ece1e673c38cd17728,True
tw66gw02/Drivers/CMSIS/Include/core_sc000.h,46227,cb3a0b87bdbb70f552773bc442fdacb6c59b06233b5f0d6b2e0e8f56fd561396,cb3a0b87bdbb70f552773bc442fdacb6c59b06233b5f0d6b2e0e8f56fd561396,True
tw66gw02/Drivers/CMSIS/Include/core_sc300.h,108608,2a3ec02d4b947d6eb09a7b9860a4fbe9b9f45ee1a911f1674a424fd6d3faa683,2a3ec02d4b947d6eb09a7b9860a4fbe9b9f45ee1a911f1674a424fd6d3faa683,True
tw66gw02/Drivers/CMSIS/Include/mpu_armv7.h,11441,e4968e627df085e4ebf46be5140be657e035d978ae1938c1c2e3ee49fbde5030,e4968e627df085e4ebf46be5140be657e035d978ae1938c1c2e3ee49fbde5030,True
tw66gw02/Drivers/CMSIS/Include/mpu_armv8.h,10625,8e5a84b186f303eb3f2ece0cd84f013ac31ed68bffde4feea502acd0b474c40f,8e5a84b186f303eb3f2ece0cd84f013ac31ed68bffde4feea502acd0b474c40f,True
tw66gw02/Drivers/CMSIS/Include/tz_context.h,2687,45565c8cb04c653aabaf3cceddfc848b6a0de28c20d4f7e3d475a992c7eee788,45565c8cb04c653aabaf3cceddfc848b6a0de28c20d4f7e3d475a992c7eee788,True
tw66gw02/Drivers/CMSIS/LICENSE.txt,11357,b40930bbcf80744c86c46a12bc9da056641d722716c378f5659b9e555ef833e1,b40930bbcf80744c86c46a12bc9da056641d722716c378f5659b9e555ef833e1,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/Legacy/stm32_hal_legacy.h,236949,3ac002c4df98f17ed8e6802508357643cf72540de7222f903f5bfdc402ab7b44,3ac002c4df98f17ed8e6802508357643cf72540de7222f903f5bfdc402ab7b44,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal.h,32497,29e3c732a39e22b5fa3d7197e0d96b3a9cf32b205268c45a517511b9c9ab1292,29e3c732a39e22b5fa3d7197e0d96b3a9cf32b205268c45a517511b9c9ab1292,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_adc.h,52001,874527f39efa00625ca966e51a26b46dcd4aa957a2d39f2afb900f8a484d881e,874527f39efa00625ca966e51a26b46dcd4aa957a2d39f2afb900f8a484d881e,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_adc_ex.h,13053,57e515316bf65b84a8635f15fb22850ae4ec0197ea9907a14902dbc780bca6b9,57e515316bf65b84a8635f15fb22850ae4ec0197ea9907a14902dbc780bca6b9,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_cortex.h,3669,6051101b3b55b460ef98bfc854c42ca4cc5b5bb6eba6dda2426c5fd3889b9bbb,6051101b3b55b460ef98bfc854c42ca4cc5b5bb6eba6dda2426c5fd3889b9bbb,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_def.h,6565,7c831c91bb3ed127dd52b842b919649129095c06eeeef185da6c15ccf9718bcf,7c831c91bb3ed127dd52b842b919649129095c06eeeef185da6c15ccf9718bcf,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_dma.h,28317,404be6c6d36948b786025327cfffa42254e6ee48e7910db2fa665030a2a7e475,404be6c6d36948b786025327cfffa42254e6ee48e7910db2fa665030a2a7e475,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_dma_ex.h,58343,a7dcbd01b2ea86fdb23bd7e898d2c212a17722f19984e9cdf2f341f2f886ee3d,a7dcbd01b2ea86fdb23bd7e898d2c212a17722f19984e9cdf2f341f2f886ee3d,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_exti.h,14274,e73dc38722d586062b7437067f9e6990f9952cbcb823696bbbf2d2e61a5b3878,e73dc38722d586062b7437067f9e6990f9952cbcb823696bbbf2d2e61a5b3878,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_flash.h,10077,3bed899f71156113108277ca5282293d03664028bb7e50d4c302f955961d7500,3bed899f71156113108277ca5282293d03664028bb7e50d4c302f955961d7500,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_flash_ex.h,19175,1e94d0081874d25cd182957103e5e46dba211577e45aa9835020f0b56f248042,1e94d0081874d25cd182957103e5e46dba211577e45aa9835020f0b56f248042,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_gpio.h,13686,1211e581c187d6fdb37bf14753e10073c4c7118f9ffb140977c1f535c702ab73,1211e581c187d6fdb37bf14753e10073c4c7118f9ffb140977c1f535c702ab73,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_gpio_ex.h,51121,2c219ba343b4d30fcc1c682805cd823c16c7076dc26253c2e4d135d752c06007,2c219ba343b4d30fcc1c682805cd823c16c7076dc26253c2e4d135d752c06007,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_i2c.h,38822,deecbe1b8386fee66a0a6cf262b87b269e3acba4796670cf156cf2bf12bc5964,deecbe1b8386fee66a0a6cf262b87b269e3acba4796670cf156cf2bf12bc5964,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_i2c_ex.h,6863,f466424c93867d7b42a184a622de48eb47be2b50fb8766b36bf88eb3c5be1656,f466424c93867d7b42a184a622de48eb47be2b50fb8766b36bf88eb3c5be1656,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_pwr.h,5690,271e3b144808b0a93ff0113e5e1c3821efc622e00e7fcc33b8f24e744360c26f,271e3b144808b0a93ff0113e5e1c3821efc622e00e7fcc33b8f24e744360c26f,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_pwr_ex.h,17330,49f0336c35719052670809bbad1487f73dbf0b26db63c0c9b6d44a6d8270a8c4,49f0336c35719052670809bbad1487f73dbf0b26db63c0c9b6d44a6d8270a8c4,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_rcc.h,82447,b91f3fcb137b91be8556cf26017ecc62b53771b3b9cb7fbd0a43e1e8fb5676bc,b91f3fcb137b91be8556cf26017ecc62b53771b3b9cb7fbd0a43e1e8fb5676bc,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_rcc_ex.h,92125,52232e808e6028a811563ca44e25a9cb104838a946ce4f3121121d5d6ba8e0f1,52232e808e6028a811563ca44e25a9cb104838a946ce4f3121121d5d6ba8e0f1,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_tim.h,123178,e2f34e5ddd2437830e355c6afcdb479134da4037702a9800c707fcabb62ae66d,e2f34e5ddd2437830e355c6afcdb479134da4037702a9800c707fcabb62ae66d,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_tim_ex.h,10151,26b61b357edfb63467fd6af7a91d0de4fc07d50adcc4e00e1d6177d3ef2630a4,26b61b357edfb63467fd6af7a91d0de4fc07d50adcc4e00e1d6177d3ef2630a4,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_uart.h,82667,794d891aa4cf9b1743904ad2f1a129962f3a6faccb20d5879890a89b480be74a,794d891aa4cf9b1743904ad2f1a129962f3a6faccb20d5879890a89b480be74a,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_uart_ex.h,30466,be6ee1becaa418eb58d357c8021885df19865722c72bbabf0b44c800e6c2934a,be6ee1becaa418eb58d357c8021885df19865722c72bbabf0b44c800e6c2934a,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_adc.h,180734,c1e849a895ad4e06742eb73b1c32e564881399508bc6d624a2c4aded007f0d6f,c1e849a895ad4e06742eb73b1c32e564881399508bc6d624a2c4aded007f0d6f,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_bus.h,36431,e3e9c9a4f1089f3dc933187297c36ad23fe4943b035ffc94917d0c54b1379ba4,e3e9c9a4f1089f3dc933187297c36ad23fe4943b035ffc94917d0c54b1379ba4,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_cortex.h,9196,a704f2b1f39936dbb705c40e329107fcf612ecd0fcbed25bfeebbadba7c6a027,a704f2b1f39936dbb705c40e329107fcf612ecd0fcbed25bfeebbadba7c6a027,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_crs.h,24104,0e4cead6a63d9b7dd9791eea1b9fc6cc49d9a561f69d40ca52d9f3fd91e34073,0e4cead6a63d9b7dd9791eea1b9fc6cc49d9a561f69d40ca52d9f3fd91e34073,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_dma.h,90925,3f333021413746ac4b1243978d7c96e3d50291fc9c97de440293e511018dde7c,3f333021413746ac4b1243978d7c96e3d50291fc9c97de440293e511018dde7c,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_exti.h,36167,3564164aca3102c8fd49020ac93cffd5358fd390b5f5ddb78622192f9e145d72,3564164aca3102c8fd49020ac93cffd5358fd390b5f5ddb78622192f9e145d72,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_gpio.h,35216,cf73dfcae00250a540be22d4c954ce728a477c2c6b3cef347ac7e724c101b429,cf73dfcae00250a540be22d4c954ce728a477c2c6b3cef347ac7e724c101b429,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_pwr.h,17505,82df9f38fde9cda27a57dbbf61d5ee82c5c9d83cb01cfad149636e3e9547fa4c,82df9f38fde9cda27a57dbbf61d5ee82c5c9d83cb01cfad149636e3e9547fa4c,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_rcc.h,77854,a9e44989596f30e24d7939ea670eb9158737664845d824128b6311a35c335007,a9e44989596f30e24d7939ea670eb9158737664845d824128b6311a35c335007,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_system.h,75575,b7253d6ac27af7ee42aad18e0bf6d4775cd8c7c351379648f7ab73bba8a82e57,b7253d6ac27af7ee42aad18e0bf6d4775cd8c7c351379648f7ab73bba8a82e57,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_tim.h,170605,802642c6737161b3d85c4ef6cb8c5a87d6526ebbb2de1bf94a3ef4033d919ca7,802642c6737161b3d85c4ef6cb8c5a87d6526ebbb2de1bf94a3ef4033d919ca7,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_usart.h,149571,c9f179059e5a6cfc01f8c7e7fd34344e7bcde4542f9e934d1367e88360187f31,c9f179059e5a6cfc01f8c7e7fd34344e7bcde4542f9e934d1367e88360187f31,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_utils.h,8688,2e82b3778341a414dc75c7c6cdd944a906c4abdd9ac96b29163c5f1cbe0b2b94,2e82b3778341a414dc75c7c6cdd944a906c4abdd9ac96b29163c5f1cbe0b2b94,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/LICENSE.txt,377,d5a162f3eaf2b7b6762f00700017cae5695ebbdce7932fead8316448baafd9c1,d5a162f3eaf2b7b6762f00700017cae5695ebbdce7932fead8316448baafd9c1,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal.c,15360,79c8fc228207c4ae967cb5e3bed81fd36e6cacc6a2d9f59809c8f369e1bf979c,79c8fc228207c4ae967cb5e3bed81fd36e6cacc6a2d9f59809c8f369e1bf979c,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_adc.c,94475,14e28654d0ce09d23e411e9ad1f7e43701095df5dd5771b561cbb862618e375b,14e28654d0ce09d23e411e9ad1f7e43701095df5dd5771b561cbb862618e375b,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_adc_ex.c,6387,6d7a4e63940bd47e24da89847a777ca570441188f974e70e021e64e3a9cba5af,6d7a4e63940bd47e24da89847a777ca570441188f974e70e021e64e3a9cba5af,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_cortex.c,11697,6ec6b338f389a593c316bb22a0110446f92cb063d56ab9c8f56fea4c2adca681,6ec6b338f389a593c316bb22a0110446f92cb063d56ab9c8f56fea4c2adca681,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_dma.c,26648,cbe5a6ce8add054c1fe40f7492fd1f32c028f8ca2490c3798c5087295ecce4d9,cbe5a6ce8add054c1fe40f7492fd1f32c028f8ca2490c3798c5087295ecce4d9,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_exti.c,14928,a15713e9f0371cbdde5cf4f3e283564307a4eacdb9674cf7f667357f5c5aac71,a15713e9f0371cbdde5cf4f3e283564307a4eacdb9674cf7f667357f5c5aac71,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_flash.c,20591,298b60f12f91cbc43dbe16258cff53879b90faf5ef0e3897a5f3d1d187d575fe,298b60f12f91cbc43dbe16258cff53879b90faf5ef0e3897a5f3d1d187d575fe,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_flash_ex.c,31012,0b74fafa6fc9534c38ef65bcb62a7cf07b425a315bbff9f0aaea3bdfc66b55d8,0b74fafa6fc9534c38ef65bcb62a7cf07b425a315bbff9f0aaea3bdfc66b55d8,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_gpio.c,18831,2cd38c437a9a1d0c32fd65394bf49ebcc31a56de0c73d9e517539503068021f5,2cd38c437a9a1d0c32fd65394bf49ebcc31a56de0c73d9e517539503068021f5,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_i2c.c,244721,7b71d97c597e6cc482380f64fd1db96295c12428063d97f30ac830340ddaf326,7b71d97c597e6cc482380f64fd1db96295c12428063d97f30ac830340ddaf326,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_i2c_ex.c,10908,163a2aef2446c901a75a4dcc772cf67a1bf187ea395834a68a5a97108c677adb,163a2aef2446c901a75a4dcc772cf67a1bf187ea395834a68a5a97108c677adb,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_pwr.c,16478,7e8e6ba7de3384a501b7b50f3ac7feb1b1b475849611c03e4bc8e78c8d21337d,7e8e6ba7de3384a501b7b50f3ac7feb1b1b475849611c03e4bc8e78c8d21337d,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_pwr_ex.c,8348,d8f0df6ce780c413937a9949c850ddb88fde905725516546e062c2f2abbc63cf,d8f0df6ce780c413937a9949c850ddb88fde905725516546e062c2f2abbc63cf,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_rcc.c,49821,fe601fa20f95e48d4bb2a9dd7409ff4d0637e184d6b3c4be4207777b246b2856,fe601fa20f95e48d4bb2a9dd7409ff4d0637e184d6b3c4be4207777b246b2856,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_rcc_ex.c,34931,128a32f4ee22c9741b76c25eaebca1269aab92669721e8ca0bac80643f1be0b5,128a32f4ee22c9741b76c25eaebca1269aab92669721e8ca0bac80643f1be0b5,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_tim.c,244487,63c42e6957bc759da4bff4c375752c8f963132efc28b7889fada70cdf1d887f1,63c42e6957bc759da4bff4c375752c8f963132efc28b7889fada70cdf1d887f1,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_tim_ex.c,79487,0e43f2621c8b0583c14dd0d38865cd6b64e206b71f1cec62724894f19f6a1768,0e43f2621c8b0583c14dd0d38865cd6b64e206b71f1cec62724894f19f6a1768,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_uart.c,142797,0724ea2e1d4e53da86562e0eb8be43c0cecdab369ce27ac312bb9b4d883545df,0724ea2e1d4e53da86562e0eb8be43c0cecdab369ce27ac312bb9b4d883545df,True
tw66gw02/Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_uart_ex.c,31796,6f70a7275719d4c745411e9c1531c32d6ee9a80e13c978e2bcbda8d39153d4c3,6f70a7275719d4c745411e9c1531c32d6ee9a80e13c978e2bcbda8d39153d4c3,True
tw66gw02/EMB1082_蓝牙接口说明.md,6709,247668bb06785b2acc3d6d71c7cee150c2183fa06a8342ee0b4c4207f7eba295,247668bb06785b2acc3d6d71c7cee150c2183fa06a8342ee0b4c4207f7eba295,True
tw66gw02/MDK-ARM/DebugConfig/tw66gw02_STM32F030C8Tx_1.0.1.dbgconf,2148,84df6b891b456893fe861a92ebedea76ec1257e871a909d786cef6d9c04a0c6c,84df6b891b456893fe861a92ebedea76ec1257e871a909d786cef6d9c04a0c6c,True
tw66gw02/MDK-ARM/RTE/_tw66gw02/RTE_Components.h,247,502c14cf7194aaab65f49dacff2cbc93eb177bb56fec3b8db50beae278fde921,502c14cf7194aaab65f49dacff2cbc93eb177bb56fec3b8db50beae278fde921,True
tw66gw02/MDK-ARM/boot_image.o,3184,2ad7218e886f1d7c9dcf87102be07f1ab93b743841953a600ed79f8a6faf1905,2ad7218e886f1d7c9dcf87102be07f1ab93b743841953a600ed79f8a6faf1905,True
tw66gw02/MDK-ARM/boot_image.s,263,a808a15dd4099c66191829c5e78fa29d156df554cd8f438fe862dcc3fa9339e5,a808a15dd4099c66191829c5e78fa29d156df554cd8f438fe862dcc3fa9339e5,True
tw66gw02/MDK-ARM/startup_stm32f030x8.lst,28735,25ffdf1f4e41babd229f7417d5c8aefcb50a6f35909dcec1a6ded7e23c24666b,25ffdf1f4e41babd229f7417d5c8aefcb50a6f35909dcec1a6ded7e23c24666b,True
tw66gw02/MDK-ARM/startup_stm32f030x8.s,9525,ced5779d000dc89b58cd8e05373f5b315aed1f3a2dd1a7450e1c81fa19231dd0,ced5779d000dc89b58cd8e05373f5b315aed1f3a2dd1a7450e1c81fa19231dd0,True
tw66gw02/MDK-ARM/tw66gw02.hex,81702,4c67bfdebbca42c5d5dd8ba57834e0cd70bd3e64de1f41f442094051b15b4125,4c67bfdebbca42c5d5dd8ba57834e0cd70bd3e64de1f41f442094051b15b4125,True
tw66gw02/MDK-ARM/tw66gw02.uvprojx,45437,c1b313d01aa8da653aa3c116e5aab768a9da660a64dcb22f17edd41375f22222,c1b313d01aa8da653aa3c116e5aab768a9da660a64dcb22f17edd41375f22222,True
tw66gw02/MDK-ARM/tw66gw02/adc.crf,403435,fc484ed09b34d63646d0e37afca1c1c76120f6bc01c6954a8e168ca3a8755a0c,fc484ed09b34d63646d0e37afca1c1c76120f6bc01c6954a8e168ca3a8755a0c,True
tw66gw02/MDK-ARM/tw66gw02/adc.d,2628,4e3779038a953d9e1ac862f254bdb3d5d62d15a2189e5a743496d3fb69e31a98,4e3779038a953d9e1ac862f254bdb3d5d62d15a2189e5a743496d3fb69e31a98,True
tw66gw02/MDK-ARM/tw66gw02/adc.o,472636,93b31cf88232489d4c548f50662c3d33b3d30627099d0e95e1fe8635db4b2bd6,93b31cf88232489d4c548f50662c3d33b3d30627099d0e95e1fe8635db4b2bd6,True
tw66gw02/MDK-ARM/tw66gw02/bh66f5242.crf,446077,3ec76d736395012eab1ed9fdfbf2ba56a3be15ef8c4c92d75fa190a2230e443e,3ec76d736395012eab1ed9fdfbf2ba56a3be15ef8c4c92d75fa190a2230e443e,True
tw66gw02/MDK-ARM/tw66gw02/bh66f5242.d,3866,f35897032835d2a41073dbf94534ff9823e045f3ea6fca8230d8b8289c727b6c,f35897032835d2a41073dbf94534ff9823e045f3ea6fca8230d8b8289c727b6c,True
tw66gw02/MDK-ARM/tw66gw02/bh66f5242.o,512764,f2396f41684760f14151022e4763cf27d7fa1f8f1da7d04009f88ebd30592622,f2396f41684760f14151022e4763cf27d7fa1f8f1da7d04009f88ebd30592622,True
tw66gw02/MDK-ARM/tw66gw02/c8721.crf,416822,4e2b0217388d2a9c575826bcbb5ace6fffac0f79617293e984de1171e9f04552,4e2b0217388d2a9c575826bcbb5ace6fffac0f79617293e984de1171e9f04552,True
tw66gw02/MDK-ARM/tw66gw02/c8721.d,2859,8f7ab061894a40349bc4d6687c744d94d45997fbf54b505d604d910804795549,8f7ab061894a40349bc4d6687c744d94d45997fbf54b505d604d910804795549,True
tw66gw02/MDK-ARM/tw66gw02/c8721.o,504768,bdb40e7920d381be55ddfc7b6d6ca6028419abd18d0583f965ac482684dbf7c7,bdb40e7920d381be55ddfc7b6d6ca6028419abd18d0583f965ac482684dbf7c7,True
tw66gw02/MDK-ARM/tw66gw02/dma.crf,402245,053a196040addb4732cbe2eb1a60a13c82f5e5d4f7971005c0b40f4cfcc9d69c,053a196040addb4732cbe2eb1a60a13c82f5e5d4f7971005c0b40f4cfcc9d69c,True
tw66gw02/MDK-ARM/tw66gw02/dma.d,2628,a56425f6fe2904caffbb5a8865ef8be573b10dbe5d583c6434d5d5812c2f50e3,a56425f6fe2904caffbb5a8865ef8be573b10dbe5d583c6434d5d5812c2f50e3,True
tw66gw02/MDK-ARM/tw66gw02/dma.o,468068,fd6d27ea19667e8b2a9b1325aa44d6b2cfef947b2f2b78fe279ec7b7187883a9,fd6d27ea19667e8b2a9b1325aa44d6b2cfef947b2f2b78fe279ec7b7187883a9,True
tw66gw02/MDK-ARM/tw66gw02/gpio.crf,403143,fc776e72d68364a730c80215c3eef1546912371cabc65a0992842ceaa3d677e2,fc776e72d68364a730c80215c3eef1546912371cabc65a0992842ceaa3d677e2,True
tw66gw02/MDK-ARM/tw66gw02/gpio.d,2667,afd425dd97c7b1993918131e4b79c33d4d4f3dd0aff4bde961f2d5524eb66938,afd425dd97c7b1993918131e4b79c33d4d4f3dd0aff4bde961f2d5524eb66938,True
tw66gw02/MDK-ARM/tw66gw02/gpio.o,468580,66c80a24939108bd4aeb41869546801da718c3c78d3d34e4c080949b7fb54ead,66c80a24939108bd4aeb41869546801da718c3c78d3d34e4c080949b7fb54ead,True
tw66gw02/MDK-ARM/tw66gw02/key.crf,447093,f84f55c61c159173c1678d2bfde7a8021ae66e42318fed9a5b97d03b1e4a4941,f84f55c61c159173c1678d2bfde7a8021ae66e42318fed9a5b97d03b1e4a4941,True
tw66gw02/MDK-ARM/tw66gw02/key.d,3518,f9194e9b9786b615fb1d1affb89512c98090edb1f05857dbd1f1a007db2c4bac,f9194e9b9786b615fb1d1affb89512c98090edb1f05857dbd1f1a007db2c4bac,True
tw66gw02/MDK-ARM/tw66gw02/key.o,520252,8d591be2fc7353dc4dfe28340234b474d177207ec6f5f457a64d5babdcde58a0,8d591be2fc7353dc4dfe28340234b474d177207ec6f5f457a64d5babdcde58a0,True
tw66gw02/MDK-ARM/tw66gw02/main.crf,450054,4f2e82f90cf09a3d8ad93f84283a38c72304584c97aa059f70ae1795bda8d798,4f2e82f90cf09a3d8ad93f84283a38c72304584c97aa059f70ae1795bda8d798,True
tw66gw02/MDK-ARM/tw66gw02/main.d,3699,2c8c231a15ba1b20b64583533a4f11b7f75acbf5de9388cdd58461f706610759,2c8c231a15ba1b20b64583533a4f11b7f75acbf5de9388cdd58461f706610759,True
tw66gw02/MDK-ARM/tw66gw02/main.o,513956,957e70c1d3cc6d5a9bb457f94b2b65b4c402995dc3a0f49af2ac31e4465d7c82,957e70c1d3cc6d5a9bb457f94b2b65b4c402995dc3a0f49af2ac31e4465d7c82,True
tw66gw02/MDK-ARM/tw66gw02/main_control.crf,455720,eac4e4ed16ba248d522dd73a1b8d7fb700f9b2ec4beb2bbf5634203d06e8cb78,eac4e4ed16ba248d522dd73a1b8d7fb700f9b2ec4beb2bbf5634203d06e8cb78,True
tw66gw02/MDK-ARM/tw66gw02/main_control.d,4088,b1aa71125b3887f9aa87c375362669d528c60d4a0ada87d1e54be819b4166329,b1aa71125b3887f9aa87c375362669d528c60d4a0ada87d1e54be819b4166329,True
tw66gw02/MDK-ARM/tw66gw02/main_control.o,559160,996a45ed690c3ad1c369be3ae844d6e83feaea4dc73cc72a6ec1db3049398517,996a45ed690c3ad1c369be3ae844d6e83feaea4dc73cc72a6ec1db3049398517,True
tw66gw02/MDK-ARM/tw66gw02/ota_boot.crf,449060,5f89a0030b5a5fdf44cf150310afb537aac32cabbf497a5e412a8eba48c01d7e,5f89a0030b5a5fdf44cf150310afb537aac32cabbf497a5e412a8eba48c01d7e,True
tw66gw02/MDK-ARM/tw66gw02/ota_boot.d,3894,6fd58e4d0f185082269ae69a810219e2aefc2a50659707567ae93c459e483bf4,6fd58e4d0f185082269ae69a810219e2aefc2a50659707567ae93c459e483bf4,True
tw66gw02/MDK-ARM/tw66gw02/ota_boot.o,515604,e42841b552772c901da6d574227df4422af843212c50a8dcaaccb3ec2a567dde,e42841b552772c901da6d574227df4422af843212c50a8dcaaccb3ec2a567dde,True
tw66gw02/MDK-ARM/tw66gw02/ota_update.crf,454445,cdc7cee1caf989c47fcf1ccd13d082cf9e593021231e3191cbc99a1a35a7e468,cdc7cee1caf989c47fcf1ccd13d082cf9e593021231e3191cbc99a1a35a7e468,True
tw66gw02/MDK-ARM/tw66gw02/ota_update.d,4060,d9695d1d78c31c822c2022ccc8b3f9b2478c11d8bab086c6d76ab5ed95ebfb88,d9695d1d78c31c822c2022ccc8b3f9b2478c11d8bab086c6d76ab5ed95ebfb88,True
