snapshot,relative_path,workspace_path,bytes,sha256,normalized_sha256,normalization
snapshot-10,BSP/bh66f5242.h,10/tw66gw02/BSP/bh66f5242.h,3461,338f96fc3aca20c9919e169c22856e0e16bf1bf6686c3f40e156d346b059b25c,1c89be0ad9436b48696661c432f0a84d670f0da50ec9c92347df5aed68a14f69,utf-8 BOM/newlines normalized
snapshot-10,BSP/buzz.c,10/tw66gw02/BSP/buzz.c,755,d4f658cb8fa348122e1fab443de517ad8c024de4a437008405fe303152759786,212c3df9a8149620b19454615bd777136f5372fd44624b159bdbfd163a2060c3,utf-8 BOM/newlines normalized
snapshot-10,BSP/buzz.h,10/tw66gw02/BSP/buzz.h,370,d6a06eefb3c8d251b1133e5566fbde0a2ba29bb5717e1d67e100e65d91f0662a,0a260bfdbf045a3e66878416ae00ad09bf154b906e4d2bfaa0a56c966b731cab,utf-8 BOM/newlines normalized
snapshot-10,BSP/C8721.c,10/tw66gw02/BSP/C8721.c,14184,b998065fb433a10b4b896b40d37afdbbae0c732a58a3497770e5595b53095863,d941c5b156ea29e7c2b0eb358b06c64a31c5ed55abb49e641ec50827e5f3cc06,utf-8 BOM/newlines normalized
snapshot-10,BSP/C8721.h,10/tw66gw02/BSP/C8721.h,9107,d57aa90e30e9071ea37c450008cb89dceccfe8121e5a2fd55151f005e5e544bf,0a8cf77ad855a8ce01ad2c6598862698bd2c85d23e93d3b31c8aeed35de1e24f,utf-8 BOM/newlines normalized
snapshot-10,BSP/config.h,10/tw66gw02/BSP/config.h,4997,1ac1f0a367a7d433c9cef567d3cc1e4a261842059020a80b21bae4cdd3cc4f76,1ac1f0a367a7d433c9cef567d3cc1e4a261842059020a80b21bae4cdd3cc4f76,utf-8 BOM/newlines normalized
snapshot-10,BSP/key.c,10/tw66gw02/BSP/key.c,7781,60176aa30184187f18d0418f1007a54e1849addd6c024a66b0bd60852f11909a,63564a59bb0568c22e1c7f2a23a55484f6c8dcde0a11a1a589355cb8547dd9d5,utf-8 BOM/newlines normalized
snapshot-10,BSP/key.h,10/tw66gw02/BSP/key.h,1161,4c52e123eb6fea0d9635fd338c1a66fc0fa52d4c3ab786ead92822d0a2f01edc,21d855c9cbc1de50210aa207773f14908b514f5373862ee2ca0ef60342f90043,utf-8 BOM/newlines normalized
snapshot-10,BSP/ota_layout.h,10/tw66gw02/BSP/ota_layout.h,2978,a18034ebfbe219c45718f32b42d889973e6c7d5dd4ef64f4257adcfe75cfc855,a18034ebfbe219c45718f32b42d889973e6c7d5dd4ef64f4257adcfe75cfc855,utf-8 BOM/newlines normalized
snapshot-10,BSP/screen_c8721.c,10/tw66gw02/BSP/screen_c8721.c,11935,6cdd1853846d18473871e4fe758c7bec47db06bce913b9ade2c4ba160bb7bd6e,5c514e758091271ce3959eae0c01c3dc318ccfad7d3b1bf9997a040dc147e412,utf-8 BOM/newlines normalized
snapshot-10,BSP/screen_c8721.h,10/tw66gw02/BSP/screen_c8721.h,4145,146a83ab868c7d505338e46546d6e472feaaae6a76f4acdd0c9ec2e2601e17eb,57a2b8df4257bb530078f31368c514c86f5154fabc7c2566a837154e72a156c0,utf-8 BOM/newlines normalized
snapshot-10,BSP/temp.c,10/tw66gw02/BSP/temp.c,27002,e16b89dd44fb07e9a6c9261a733718a3a005adb55afa8c506daeecaf9b2b6889,cc13d176dc4ee56e261e3fc89fb4e6bff928c8be50cbd8485b81521a22d3f722,utf-8 BOM/newlines normalized
snapshot-10,BSP/temp.h,10/tw66gw02/BSP/temp.h,1258,4c9153259ce7a5848afd8978fe058671c6964dc6d148b07e0539cf2d6dcddb39,67843a144505762227aefb3277b774f0a7a2977580897ba7f5c54616d8c874f3,utf-8 BOM/newlines normalized
snapshot-10,BSP/wireless.c,10/tw66gw02/BSP/wireless.c,13781,bda5913ca786880c4c643e4f9398fc629e0ded755fa165f0e3bdb6f2a58ed5a8,bda5913ca786880c4c643e4f9398fc629e0ded755fa165f0e3bdb6f2a58ed5a8,utf-8 BOM/newlines normalized
snapshot-10,BSP/wireless.h,10/tw66gw02/BSP/wireless.h,1918,e3ea69d7bd93e1bcdf1be27a5531bbe3284a5bed3815952e7b787c0948a024d7,e3ea69d7bd93e1bcdf1be27a5531bbe3284a5bed3815952e7b787c0948a024d7,utf-8 BOM/newlines normalized
snapshot-10,BuildKeilFactoryTarget.ps1,10/tw66gw02/BuildKeilFactoryTarget.ps1,2656,f98a0dbeec12d393c818c96783f6aad266c396b61c18ec3b054f8e22312d3bdf,f98a0dbeec12d393c818c96783f6aad266c396b61c18ec3b054f8e22312d3bdf,utf-8 BOM/newlines normalized
snapshot-10,BuildOtaArtifacts.ps1,10/tw66gw02/BuildOtaArtifacts.ps1,9218,89c1d391d7621e4328c521fd3e95ad9c322bdd28f1e3e36ceb2a713ee9261d28,89c1d391d7621e4328c521fd3e95ad9c322bdd28f1e3e36ceb2a713ee9261d28,utf-8 BOM/newlines normalized
snapshot-10,BuildStartupDiagnostic.ps1,10/tw66gw02/BuildStartupDiagnostic.ps1,4414,d34959753ed8bbe7ad110347269c057b74de2d46dd5ab70754f839a09ea57407,d34959753ed8bbe7ad110347269c057b74de2d46dd5ab70754f839a09ea57407,utf-8 BOM/newlines normalized
snapshot-10,COP/gagent_md5.c,10/tw66gw02/COP/gagent_md5.c,7411,7c7435c58508a6299040acb0de43aaef02c798973e1653a93b222dbfe0b28044,ed234d99364aa6e3135ad9447000855498d65da999ffcfb77405287d4fa105a0,utf-8 BOM/newlines normalized
snapshot-10,COP/gagent_md5.h,10/tw66gw02/COP/gagent_md5.h,1552,34f858b2b2f755822bc98fb0389f6f5225448987e033a9d0826f4a6ba655440a,cf5aa41999f60dfee750aaf2e88bb4db90872471ef505b52a55dad1c836ebb7f,utf-8 BOM/newlines normalized
snapshot-10,COP/idle.c,10/tw66gw02/COP/idle.c,695,1653bfc080f1c1638400c71d2f38038ce53a579e7c80a9318650395e058b73a5,6cf1cfed7cf27006d532fb9a4ebfbc64af64bf1b79f8bee704c12cc780bc52aa,utf-8 BOM/newlines normalized
snapshot-10,COP/idle.h,10/tw66gw02/COP/idle.h,401,a6cbdb71de115f0709a8f21967e33e6ba5a167b0ade7c5fc6a8f55b5894d6870,b14b5b2fb4b67f3ad1986ebebd5b1c19e57bef70712ffff1ae7c3a5b4d9820c3,utf-8 BOM/newlines normalized
snapshot-10,COP/main_control.c,10/tw66gw02/COP/main_control.c,31234,f122cea871413a937c84d8126fa627352c8098141cc8a7140331afcfc327a89d,f122cea871413a937c84d8126fa627352c8098141cc8a7140331afcfc327a89d,utf-8 BOM/newlines normalized
snapshot-10,COP/main_control.h,10/tw66gw02/COP/main_control.h,2128,dc7752e731cc0602547c63338571ff1db080445f32d1fa450240bfd31f2b01d9,a5915bb7e7e7d663a9224eb522fb2af3ede93e5109b1e2f3dacebb92b0504145,utf-8 BOM/newlines normalized
snapshot-10,COP/ota.c,10/tw66gw02/COP/ota.c,9857,e5a7e011b7ce278b6a1062ffebf0318c828b19f51f4b14a405e002776d453740,cec6884c0a29bfda166e13a591c0da7dda0744e0f45be0c31f4cd1cb40c17036,utf-8 BOM/newlines normalized
snapshot-10,COP/ota.h,10/tw66gw02/COP/ota.h,1552,a91dcf468bb37197fcbdf1b7f80bbff4941a97769c625455bd274d6fa1507d98,045d94ea29d8bcb1b69af43b6eefacad61c7a63dd83c692a22128e5ca31ff7b8,utf-8 BOM/newlines normalized
snapshot-10,COP/ota_boot.c,10/tw66gw02/COP/ota_boot.c,1905,4dd3678ceff56d6c1db45c8fa0cbafdc1720b5c4437fa944a4a74ff5e194a82d,4dd3678ceff56d6c1db45c8fa0cbafdc1720b5c4437fa944a4a74ff5e194a82d,utf-8 BOM/newlines normalized
snapshot-10,COP/ota_boot.h,10/tw66gw02/COP/ota_boot.h,191,19a6c7f2ccbf1d4c1ce9075b724d54645540fb94c2765118c0fb4623547bac30,19a6c7f2ccbf1d4c1ce9075b724d54645540fb94c2765118c0fb4623547bac30,utf-8 BOM/newlines normalized
snapshot-10,COP/ota_update.c,10/tw66gw02/COP/ota_update.c,11074,8fd276a2cb1c1ca211336c9a4cb3c1a7c06c9cb2c50a33e0d3961e727a2b9446,8fd276a2cb1c1ca211336c9a4cb3c1a7c06c9cb2c50a33e0d3961e727a2b9446,utf-8 BOM/newlines normalized
snapshot-10,COP/ota_update.h,10/tw66gw02/COP/ota_update.h,303,7dc0a910c841b2f3dd7894c4c701a02d1cd2d598500bcd5fabcdfee477c87b3e,7dc0a910c841b2f3dd7894c4c701a02d1cd2d598500bcd5fabcdfee477c87b3e,utf-8 BOM/newlines normalized
snapshot-10,COP/pid.c,10/tw66gw02/COP/pid.c,3340,2cd7d229d6234e952a7c0a99d2a2ca83084bf750cb8cddcab47ac0fabc1566f5,0519b524bc670c71041b9be00414b41b27a977f22ea8447db250d57c03d71b1c,utf-8 BOM/newlines normalized
snapshot-10,COP/pid.h,10/tw66gw02/COP/pid.h,935,0707bc51d0416321d93d3b78e1ee1feca7176b5ed1bddcb35576241e1ae164f1,d23fa6f0d8a207fd220934168bd46c94da3d2a8dcfbc6ccda675704ddf7530b2,utf-8 BOM/newlines normalized
snapshot-10,COP/run.c,10/tw66gw02/COP/run.c,1591,15ad04788f186e0d60faf5a6be70d2209067f033cf9ca30a0482be615bf79b1a,1212716cc3a01265760ff946a540fa0a5068126b8267e3d13c6424a6c489b4ba,utf-8 BOM/newlines normalized
snapshot-10,COP/run.h,10/tw66gw02/COP/run.h,397,ea440535e18edbd07c88b6bf689e32eb0be5dd997f29aa6dc68698a86db5713f,3a36a73e94b31f168dc86d99a61eaca594dda1b4c0c26464e06e456e3bb446a2,utf-8 BOM/newlines normalized
snapshot-10,COP/set.c,10/tw66gw02/COP/set.c,842,57cde9f0a5dbc1bad14e16bf2b615d8457b3ee428995e06e5f60093f1db1d41a,b515d438b4e823f0ebeffa59edf623d0659c2cf953d71535a10b397ff261e30b,utf-8 BOM/newlines normalized
snapshot-10,COP/set.h,10/tw66gw02/COP/set.h,414,1339a678a5a607baf0678eeab5f7c98ec136d99f27e4b119b3b4f252e655b348,9b53f84b02c227e690f7b1bbd2d7cd7426887f28fabe12a4f40c0f16e2f107ab,utf-8 BOM/newlines normalized
snapshot-10,COP/shutdown.c,10/tw66gw02/COP/shutdown.c,1267,e5165813723b5271871e38a1b25a30f2f6d5f33711c651a0b0240c957b80d072,e2dfca1cf6e8c7b57b6e5a7b3b2624766b7b788d22829b925bd1df7fa7427e9f,utf-8 BOM/newlines normalized
snapshot-10,COP/shutdown.h,10/tw66gw02/COP/shutdown.h,448,89a9f886d3843504796942195f858eeb3b241a7bca4f6ac4b98b0b90851d2cc1,34ab3b0a1a416c32849704c56494f346507d615b45145bd1d6c9aebb85fd91a2,utf-8 BOM/newlines normalized
snapshot-10,COP/start_up.c,10/tw66gw02/COP/start_up.c,1774,1780bca013991de3da40cfcd0bab052b2ce32091234965abfe42e9da72b68ab4,607b34916f09a1cb17d2188d5baaf2841cc63e385c27746cf6e5f72a45af1800,utf-8 BOM/newlines normalized
snapshot-10,COP/start_up.h,10/tw66gw02/COP/start_up.h,412,754f5a3386f1df67cf379e07b4b5330bcada879c345e71c0bac506d7f9b13706,ba77066eb56dac27107f399669bb699da63c8c72d17328fab60acbb5839c7386,utf-8 BOM/newlines normalized
snapshot-10,COP/test.c,10/tw66gw02/COP/test.c,687,2c2c9c6f7348a436fe1185026392011d26088abe935ecfe4da80c57234f31f47,a433119fd0b44631362cbb85ba67ea80be62f6f31097205407c9c50e47eb95f0,utf-8 BOM/newlines normalized
snapshot-10,COP/test.h,10/tw66gw02/COP/test.h,401,fb5533851667c6820aac85f93e32b25272af2cfc1308b1857b40200d382ac6fd,ea145b699f8aecdc8603a7f6721fd907529e940810a0a81be9910a191a2afa9a,utf-8 BOM/newlines normalized
snapshot-10,COP/warning.c,10/tw66gw02/COP/warning.c,6376,a73227f5ed7dc0dd3d22e06a2f48c18cd089943d0264cf88f9922a277fba147e,881c5789330dcb0108b0ffcd8d98fd8b0a68fce40a3e53d0b6a037f897e6e56c,utf-8 BOM/newlines normalized
snapshot-10,COP/warning.h,10/tw66gw02/COP/warning.h,731,0d224c347a6cf8083e199cab96c1bddddc7b9f1a664aca9f01f1a03e12b31f5d,4e55abafa3f4fcaa971ca63ccbc04349b8c23b32369c938b9bc0bb57994778d8,utf-8 BOM/newlines normalized
snapshot-10,Core/Inc/adc.h,10/tw66gw02/Core/Inc/adc.h,1372,4052f2e6bc5b3bcb85d083dc16c9dfc2d851564d319e918b6621ea01d4aea37b,da412e86da525a59df37d79a3f232096a71d035b7d5ba414bb97fd43e7988030,utf-8 BOM/newlines normalized
snapshot-10,Core/Inc/dma.h,10/tw66gw02/Core/Inc/dma.h,1393,7cf6f7450a29d26303cbba5a3ca8c6cb24a02635d6a5ba4d05141fdfc75c4c49,f3190614531c4bd5af6cfcee9cc29aea0321863613eba43266dadb615e6f1036,utf-8 BOM/newlines normalized
snapshot-10,Core/Inc/gpio.h,10/tw66gw02/Core/Inc/gpio.h,1313,e2d62f964a0b7f238384ed6a20a181d09df9647240a268dc547acf5b35099f74,cd5a5f75903537cba4460073b40e3b0d18d4af6dd7522c5a0756f0b9261e03af,utf-8 BOM/newlines normalized
snapshot-10,Core/Inc/main.h,10/tw66gw02/Core/Inc/main.h,2003,ef067e8a4e2e9040720af5e7cb8d1e3d9360d46a3debf11da9771bb0104293c8,2ce048de1cae9009b13f034822a6a9e45ff0aadb00605f1203c24d68ca2069a2,utf-8 BOM/newlines normalized
snapshot-10,Core/Inc/stm32f0xx_hal_conf.h,10/tw66gw02/Core/Inc/stm32f0xx_hal_conf.h,12370,b7548d75ac43ec9efefd83c00491df3450962801b384b33657e76d98b0a3548d,73f912abc5e66e64eaabf962856be222532d28109eaef075684149f52f4e0b76,utf-8 BOM/newlines normalized
snapshot-10,Core/Inc/stm32f0xx_it.h,10/tw66gw02/Core/Inc/stm32f0xx_it.h,2011,8803ae7942dd9046fc3f5556d67776fa879282014d6f4eb417dcd38610a19c28,a171dad582b92589d640e8b7979996d6c281a90d767511f338f3fdfa724249a3,utf-8 BOM/newlines normalized
snapshot-10,Core/Inc/tim.h,10/tw66gw02/Core/Inc/tim.h,1345,b060d62de6437c2e1be10eb11aa9c07afba7588e10491d67739df5bacda5d4bd,0fcf34a7240f07510e6a37667a8ef0fa38e4a416f824c03476924c38ccbe174f,utf-8 BOM/newlines normalized
snapshot-10,Core/Inc/usart.h,10/tw66gw02/Core/Inc/usart.h,3193,26b6598a423ae5c5767ea5798b83db8e192166bc34a60b3fb311a9bbb3070877,f6ee13764eb6fb6997440fcc33367cd75f9d7eabd4cb07de04387f49aff167e1,utf-8 BOM/newlines normalized
snapshot-10,Core/Src/adc.c,10/tw66gw02/Core/Src/adc.c,4720,8908b5138ca35ebe901a8381d9ec7a8d874e0bece07b2b86544025f09774aae5,a9075d1c2d655c280d363e0402e608361712e2850b402383f8e8c4d34c2a649f,utf-8 BOM/newlines normalized
snapshot-10,Core/Src/dma.c,10/tw66gw02/Core/Src/dma.c,1908,69c62ddd8ca5ca7f16d57cc767580c42229a650ad1a4f2f564b9ffa7452e96af,277cce436238a8d4494d917cfef452a895fbc4f4d319cd4eb1ad1928b40e9040,utf-8 BOM/newlines normalized
snapshot-10,Core/Src/gpio.c,10/tw66gw02/Core/Src/gpio.c,2989,39cdde8fa6e00c0aa8b41a114f806c0c20a340d336ac171757f7d8df04193c96,db8f0acf11aa079c2dfd329d04bf1fb106bc1a1380abc43b467c6e96f2917e5d,utf-8 BOM/newlines normalized
snapshot-10,Core/Src/main.c,10/tw66gw02/Core/Src/main.c,6801,e4f10f2049187a2ea79ba1eedc50550ced5bed4fbdaa91919c87988c8676bd40,e4f10f2049187a2ea79ba1eedc50550ced5bed4fbdaa91919c87988c8676bd40,utf-8 BOM/newlines normalized
snapshot-10,Core/Src/stm32f0xx_hal_msp.c,10/tw66gw02/Core/Src/stm32f0xx_hal_msp.c,2231,0d3c29e612ee305efeb5006b3b1335bd67fea4c6a4888b2fe6075cec5e5dda81,5711e4e1612d4a26067e34b856c6d421ecd981f59bc64e6518af30c7da7dc53a,utf-8 BOM/newlines normalized
snapshot-10,Core/Src/stm32f0xx_it.c,10/tw66gw02/Core/Src/stm32f0xx_it.c,6599,3c127187ea4f230c91ff2a77689d89a027de6c659e546d055e569c30fbbe8400,b92665bbdd79b4abd663e33c37ecaccdc9955610e98518025abeb349f9e39572,utf-8 BOM/newlines normalized
snapshot-10,Core/Src/system_stm32f0xx.c,10/tw66gw02/Core/Src/system_stm32f0xx.c,9262,a5257cd1f7c7f099a2acaafb669a5af2b22b96f5d34a06d33ba212e52a275ea9,a5257cd1f7c7f099a2acaafb669a5af2b22b96f5d34a06d33ba212e52a275ea9,utf-8 BOM/newlines normalized
snapshot-10,Core/Src/tim.c,10/tw66gw02/Core/Src/tim.c,2977,ef3d834916271c53858be3887ea3ad7932a8d1a8a59dff0f199f083ae9c96e49,5a3f20e5416a450c6b7301482d84c44f5f4ad1db9648467128002457f816c0bb,utf-8 BOM/newlines normalized
snapshot-10,Core/Src/usart.c,10/tw66gw02/Core/Src/usart.c,11881,a38e1cd2a7a7c7537d2e8bfa51f2753b498792d9666837e17888f3cd3d4f4088,04622ce654894b60734a6b5bcd3092c90fba2a151cce9837fe6612c608b46f5c,utf-8 BOM/newlines normalized
snapshot-10,Diagnostics/build_gpio_alive.ps1,10/tw66gw02/Diagnostics/build_gpio_alive.ps1,2166,98ea8729441becc27af0149e6adb815a81ffba3a590727dca30fd80d37abf2c0,98ea8729441becc27af0149e6adb815a81ffba3a590727dca30fd80d37abf2c0,utf-8 BOM/newlines normalized
snapshot-10,Diagnostics/gpio_alive.c,10/tw66gw02/Diagnostics/gpio_alive.c,1007,e6083f0e4d6dc2c0da599716bea241c5af67666c770ba527d4e3fea6091165fb,e6083f0e4d6dc2c0da599716bea241c5af67666c770ba527d4e3fea6091165fb,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Device/ST/STM32F0xx/Include/stm32f030x8.h,10/tw66gw02/Drivers/CMSIS/Device/ST/STM32F0xx/Include/stm32f030x8.h,431448,cd18a6eca343810482d09b4ac32fda7ef0c56b05250a2e87402d3a1a2b4c35e8,cd18a6eca343810482d09b4ac32fda7ef0c56b05250a2e87402d3a1a2b4c35e8,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Device/ST/STM32F0xx/Include/stm32f0xx.h,10/tw66gw02/Drivers/CMSIS/Device/ST/STM32F0xx/Include/stm32f0xx.h,10976,6014250efdc39dad8e7f2d74be95db323e4cccd21fcd862ebf5fdd363d6db634,6014250efdc39dad8e7f2d74be95db323e4cccd21fcd862ebf5fdd363d6db634,raw bytes
snapshot-10,Drivers/CMSIS/Device/ST/STM32F0xx/Include/system_stm32f0xx.h,10/tw66gw02/Drivers/CMSIS/Device/ST/STM32F0xx/Include/system_stm32f0xx.h,2201,d7773a877737eee25efd275f32046c67f473fd23f5278e53004490f48096dbfb,d7773a877737eee25efd275f32046c67f473fd23f5278e53004490f48096dbfb,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/cmsis_armcc.h,10/tw66gw02/Drivers/CMSIS/Include/cmsis_armcc.h,27343,3371c679298b7db7caae23215ab8efdb95fe3b5c6c1a793f8004e5be16940149,3371c679298b7db7caae23215ab8efdb95fe3b5c6c1a793f8004e5be16940149,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/cmsis_armclang.h,10/tw66gw02/Drivers/CMSIS/Include/cmsis_armclang.h,54628,3a33c83dd7533cd2827164b89e66dc7c0f8376ef4e2d255ec50c1a58b36f670b,3a33c83dd7533cd2827164b89e66dc7c0f8376ef4e2d255ec50c1a58b36f670b,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/cmsis_compiler.h,10/tw66gw02/Drivers/CMSIS/Include/cmsis_compiler.h,8748,03ab80c426a8360eaaad833ac816462a9f38cb2e4dbdc490914880ad071181fe,03ab80c426a8360eaaad833ac816462a9f38cb2e4dbdc490914880ad071181fe,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/cmsis_gcc.h,10/tw66gw02/Drivers/CMSIS/Include/cmsis_gcc.h,60259,341982e6d6c91119214c47d7a04b31f1f8ce0970c45e2c9fe0870c80d0876e28,341982e6d6c91119214c47d7a04b31f1f8ce0970c45e2c9fe0870c80d0876e28,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/cmsis_iccarm.h,10/tw66gw02/Drivers/CMSIS/Include/cmsis_iccarm.h,27479,03e120db362480dc0c57b9eb2574972029321fb8d9e993e458dbff69e6f4f91e,03e120db362480dc0c57b9eb2574972029321fb8d9e993e458dbff69e6f4f91e,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/cmsis_version.h,10/tw66gw02/Drivers/CMSIS/Include/cmsis_version.h,1677,c2570d56ee85d4f2ec0fb62f31d080d3cddf3a015500a4ed5a006a571637b43c,c2570d56ee85d4f2ec0fb62f31d080d3cddf3a015500a4ed5a006a571637b43c,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/core_armv8mbl.h,10/tw66gw02/Drivers/CMSIS/Include/core_armv8mbl.h,96077,6b1a61685f498b80becd4df1219c50fd47f1e8ec23ee28184585b1025387764b,6b1a61685f498b80becd4df1219c50fd47f1e8ec23ee28184585b1025387764b,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/core_armv8mml.h,10/tw66gw02/Drivers/CMSIS/Include/core_armv8mml.h,165987,2a9f702aebde491b5a7b96d539413b2ddef1ea6872b09f9397638389aea86d0c,2a9f702aebde491b5a7b96d539413b2ddef1ea6872b09f9397638389aea86d0c,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/core_cm0.h,10/tw66gw02/Drivers/CMSIS/Include/core_cm0.h,41259,1fedf79e11c6c7f7c02fc2c6d93add0f86b62fadbcb913daece240d97a70720c,1fedf79e11c6c7f7c02fc2c6d93add0f86b62fadbcb913daece240d97a70720c,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/core_cm0plus.h,10/tw66gw02/Drivers/CMSIS/Include/core_cm0plus.h,49381,9fd6ebad79f26eeb25f5cba28fd87bedc9e13213cd44269b049cf1f379d5ab36,9fd6ebad79f26eeb25f5cba28fd87bedc9e13213cd44269b049cf1f379d5ab36,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/core_cm1.h,10/tw66gw02/Drivers/CMSIS/Include/core_cm1.h,42480,1ca25034076f4952af4d235f2c4302bdc81d123cf55bc329d2fa964d9bc0ece1,1ca25034076f4952af4d235f2c4302bdc81d123cf55bc329d2fa964d9bc0ece1,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/core_cm23.h,10/tw66gw02/Drivers/CMSIS/Include/core_cm23.h,102635,492e9eebccc634173a92826966c40c98061878daae73c67597e370a8def685f5,492e9eebccc634173a92826966c40c98061878daae73c67597e370a8def685f5,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/core_cm3.h,10/tw66gw02/Drivers/CMSIS/Include/core_cm3.h,109913,655bb08e9474438dec8b1874ea6c63749dc2787b85f06a0987c4870bcb580f21,655bb08e9474438dec8b1874ea6c63749dc2787b85f06a0987c4870bcb580f21,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/core_cm33.h,10/tw66gw02/Drivers/CMSIS/Include/core_cm33.h,172598,f4b8df5e3327f38497b1893c4b6d75ef9758a5443423f19b45f1ffe1f51ecffe,f4b8df5e3327f38497b1893c4b6d75ef9758a5443423f19b45f1ffe1f51ecffe,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/core_cm4.h,10/tw66gw02/Drivers/CMSIS/Include/core_cm4.h,121478,53712d8aefacaebf3faa2370be8c7c6065328a974242f9e315ffc86b3ee852c5,53712d8aefacaebf3faa2370be8c7c6065328a974242f9e315ffc86b3ee852c5,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/core_cm7.h,10/tw66gw02/Drivers/CMSIS/Include/core_cm7.h,145917,4e67355b28417febaa955120abd51fcdcf4d581c5e1522ece1e673c38cd17728,4e67355b28417febaa955120abd51fcdcf4d581c5e1522ece1e673c38cd17728,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/core_sc000.h,10/tw66gw02/Drivers/CMSIS/Include/core_sc000.h,46227,cb3a0b87bdbb70f552773bc442fdacb6c59b06233b5f0d6b2e0e8f56fd561396,cb3a0b87bdbb70f552773bc442fdacb6c59b06233b5f0d6b2e0e8f56fd561396,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/core_sc300.h,10/tw66gw02/Drivers/CMSIS/Include/core_sc300.h,108608,2a3ec02d4b947d6eb09a7b9860a4fbe9b9f45ee1a911f1674a424fd6d3faa683,2a3ec02d4b947d6eb09a7b9860a4fbe9b9f45ee1a911f1674a424fd6d3faa683,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/mpu_armv7.h,10/tw66gw02/Drivers/CMSIS/Include/mpu_armv7.h,11441,e4968e627df085e4ebf46be5140be657e035d978ae1938c1c2e3ee49fbde5030,e4968e627df085e4ebf46be5140be657e035d978ae1938c1c2e3ee49fbde5030,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/mpu_armv8.h,10/tw66gw02/Drivers/CMSIS/Include/mpu_armv8.h,10625,8e5a84b186f303eb3f2ece0cd84f013ac31ed68bffde4feea502acd0b474c40f,8e5a84b186f303eb3f2ece0cd84f013ac31ed68bffde4feea502acd0b474c40f,utf-8 BOM/newlines normalized
snapshot-10,Drivers/CMSIS/Include/tz_context.h,10/tw66gw02/Drivers/CMSIS/Include/tz_context.h,2687,45565c8cb04c653aabaf3cceddfc848b6a0de28c20d4f7e3d475a992c7eee788,45565c8cb04c653aabaf3cceddfc848b6a0de28c20d4f7e3d475a992c7eee788,utf-8 BOM/newlines normalized
snapshot-10,Drivers/STM32F0xx_HAL_Driver/Inc/Legacy/stm32_hal_legacy.h,10/tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/Legacy/stm32_hal_legacy.h,236949,3ac002c4df98f17ed8e6802508357643cf72540de7222f903f5bfdc402ab7b44,3ac002c4df98f17ed8e6802508357643cf72540de7222f903f5bfdc402ab7b44,utf-8 BOM/newlines normalized
snapshot-10,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal.h,10/tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal.h,32497,29e3c732a39e22b5fa3d7197e0d96b3a9cf32b205268c45a517511b9c9ab1292,29e3c732a39e22b5fa3d7197e0d96b3a9cf32b205268c45a517511b9c9ab1292,utf-8 BOM/newlines normalized
snapshot-10,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_adc.h,10/tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_adc.h,52001,874527f39efa00625ca966e51a26b46dcd4aa957a2d39f2afb900f8a484d881e,874527f39efa00625ca966e51a26b46dcd4aa957a2d39f2afb900f8a484d881e,utf-8 BOM/newlines normalized
snapshot-10,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_adc_ex.h,10/tw66gw02/Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_adc_ex.h,13053,57e515316bf65b84a8635f15fb22850ae4ec0197ea9907a14902dbc780bca6b9,57e515316bf65b84a8635f15fb22850ae4ec0197ea9907a14902dbc780bca6b9,utf-8 BOM/newlines normalized
